Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2021-01-09T05:00,0.574,1.120,3.208,4.132,102.43,28.250
2021-01-09T05:30,0.539,0.850,3.170,3.200,106.43,28.200
2021-01-09T06:00,0.509,0.920,3.182,3.537,101.43,28.100
2021-01-09T06:30,0.478,0.780,3.218,3.544,98.43,27.900
2021-01-09T07:00,0.463,0.880,3.240,3.678,97.43,27.950
2021-01-09T07:30,0.455,0.760,3.301,3.598,67.43,27.700
2021-01-09T08:00,0.455,0.700,3.301,3.694,54.43,27.450
2021-01-09T08:30,0.417,0.720,3.133,4.117,49.43,27.300
2021-01-09T09:00,0.443,0.800,2.940,3.417,50.43,27.900
2021-01-09T09:30,0.418,0.710,3.043,3.477,56.43,27.950
2021-01-09T10:00,0.408,0.770,2.833,3.420,59.43,28.200
2021-01-09T10:30,0.385,0.720,2.872,3.885,43.43,28.250
2021-01-09T11:00,0.409,0.740,2.939,2.478,52.43,28.250
2021-01-09T11:30,0.377,0.690,2.985,2.881,129.43,28.300
2021-01-09T12:00,0.379,0.680,2.871,2.478,142.43,28.250
2021-01-09T12:30,0.371,0.620,2.837,2.232,154.43,28.250
2021-01-09T13:00,0.371,0.650,2.773,2.642,156.43,28.300
2021-01-09T13:30,0.386,0.680,2.864,2.714,147.43,28.250
2021-01-09T14:00,0.352,0.610,2.760,2.800,185.43,28.150
2021-01-09T14:30,0.365,0.650,2.776,2.796,147.43,28.250
2021-01-09T15:00,0.381,0.780,2.719,2.609,137.43,28.200
2021-01-09T15:30,0.387,0.700,2.631,2.755,120.43,28.250
2021-01-09T16:00,0.373,0.620,2.678,2.638,104.43,28.300
2021-01-09T16:30,0.359,0.550,2.636,2.622,125.43,28.350
2021-01-09T17:00,0.365,0.660,2.651,2.485,125.43,28.250
2021-01-09T17:30,0.353,0.610,2.777,2.548,113.43,28.250
2021-01-09T18:00,0.365,0.630,2.690,2.581,116.43,28.200
2021-01-09T18:30,0.392,0.740,2.588,2.918,139.43,28.250
2021-01-09T19:00,0.482,0.960,2.657,3.100,116.43,28.300
2021-01-09T19:30,0.562,1.130,2.899,3.255,127.43,28.300
2021-01-09T20:00,0.581,0.940,2.909,3.660,122.43,28.250
2021-01-09T20:30,0.631,1.270,2.933,3.583,120.43,28.300
2021-01-09T21:00,0.580,1.000,2.791,3.425,129.43,28.300
2021-01-09T21:30,0.534,0.980,2.795,3.359,123.43,28.300
2021-01-09T22:00,0.503,0.950,2.771,3.369,118.43,28.300
2021-01-09T22:30,0.504,0.870,2.849,3.154,109.43,28.100
2021-01-09T23:00,0.471,0.890,2.851,3.091,116.43,28.100
2021-01-09T23:30,0.475,0.910,2.774,3.361,105.43,27.900
2021-01-10T00:00,0.443,0.780,2.984,3.194,151.43,27.950
2021-01-10T00:30,0.444,0.830,2.955,4.486,125.43,28.050
2021-01-10T01:00,0.463,0.800,2.916,4.208,136.43,28.050
2021-01-10T01:30,0.462,0.880,2.886,2.664,116.43,28.050
2021-01-10T02:00,0.497,0.870,2.851,2.965,143.43,28.050
2021-01-10T02:30,0.510,0.810,2.871,2.720,150.43,28.050
2021-01-10T03:00,0.496,0.830,2.925,2.724,153.43,28.050
2021-01-10T03:30,0.552,0.880,2.907,3.008,160.43,28.050
2021-01-10T04:00,0.623,1.040,3.076,3.185,157.43,28.050
2021-01-10T04:30,0.649,1.200,3.110,3.357,156.43,28.050
2021-01-10T05:00,0.678,1.190,3.143,3.283,158.43,28.050
2021-01-10T05:30,0.615,1.100,3.056,3.357,158.43,28.000
2021-01-10T06:00,0.696,1.230,3.100,3.258,160.43,27.900
2021-01-10T06:30,0.667,1.280,3.226,3.490,150.43,28.000
2021-01-10T07:00,0.728,1.190,3.172,3.545,153.43,27.700
2021-01-10T07:30,0.670,1.140,3.197,3.670,161.43,27.850
2021-01-10T08:00,0.709,1.120,3.096,3.659,163.43,27.850
2021-01-10T08:30,0.676,1.160,3.118,3.481,161.43,27.950
2021-01-10T09:00,0.635,0.950,3.077,3.300,150.43,27.900
2021-01-10T09:30,0.634,1.040,3.072,3.202,157.43,27.950
2021-01-10T10:00,0.563,0.980,3.004,3.304,151.43,28.100
2021-01-10T10:30,0.556,0.970,3.088,3.149,144.43,28.100
2021-01-10T11:00,0.513,1.000,3.083,5.171,144.43,28.200
2021-01-10T11:30,0.424,0.750,3.077,5.343,94.43,28.250
2021-01-10T12:00,0.438,0.760,3.255,5.204,142.43,28.100
2021-01-10T12:30,0.401,0.700,3.287,5.094,95.43,28.150
2021-01-10T13:00,0.392,0.740,3.355,5.042,88.43,28.200
2021-01-10T13:30,0.368,0.640,3.524,5.460,95.43,28.250
2021-01-10T14:00,0.373,0.700,3.619,5.149,88.43,28.300
2021-01-10T14:30,0.313,0.530,3.553,5.204,87.43,28.400
2021-01-10T15:00,0.296,0.580,3.431,4.763,87.43,28.500
2021-01-10T15:30,0.300,0.570,3.641,4.813,84.43,28.550
2021-01-10T16:00,0.280,0.430,3.625,5.058,81.43,28.500
2021-01-10T16:30,0.272,0.470,3.589,4.702,87.43,28.500
2021-01-10T17:00,0.271,0.470,3.623,4.737,82.43,28.550
2021-01-10T17:30,0.279,0.560,3.347,4.677,91.43,28.450
2021-01-10T18:00,0.304,0.510,2.941,4.936,84.43,28.450
2021-01-10T18:30,0.344,0.620,2.688,2.334,85.43,28.400
2021-01-10T19:00,0.484,0.870,2.708,2.927,82.43,28.300
2021-01-10T19:30,0.576,1.070,2.820,2.852,90.43,28.300
2021-01-10T20:00,0.690,1.120,3.031,3.148,84.43,28.250
2021-01-10T20:30,0.707,1.330,3.156,3.589,91.43,28.250
2021-01-10T21:00,0.736,1.210,3.143,3.890,92.43,28.200
2021-01-10T21:30,0.688,1.180,3.173,3.375,91.43,28.200
2021-01-10T22:00,0.797,1.380,3.182,3.548,99.43,28.200
2021-01-10T22:30,0.765,1.270,3.219,3.490,92.43,28.150
2021-01-10T23:00,0.792,1.390,3.384,5.178,97.43,28.300
2021-01-10T23:30,0.749,1.330,3.344,5.272,92.43,28.300
2021-01-11T00:00,0.735,1.110,3.383,5.617,92.43,28.300
2021-01-11T00:30,0.657,1.050,3.445,5.985,92.43,28.250
2021-01-11T01:00,0.582,0.920,3.279,5.718,95.43,28.250
2021-01-11T01:30,0.524,1.060,3.203,5.660,97.43,28.200
2021-01-11T02:00,0.504,0.890,3.192,5.513,88.43,28.200
2021-01-11T02:30,0.496,0.860,3.088,5.316,95.43,28.200
2021-01-11T03:00,0.462,0.760,2.981,2.679,90.43,28.150
2021-01-11T03:30,0.492,0.930,3.017,2.722,158.43,28.150
2021-01-11T04:00,0.523,0.890,3.024,2.915,153.43,28.100
2021-01-11T04:30,0.585,1.060,3.039,2.954,151.43,28.150
2021-01-11T05:00,0.629,1.040,3.178,3.116,157.43,28.100
2021-01-11T05:30,0.607,1.100,3.207,2.955,160.43,28.100
2021-01-11T06:00,0.641,1.350,3.244,3.158,146.43,28.100
2021-01-11T06:30,0.718,1.230,3.372,6.314,140.43,28.050
2021-01-11T07:00,0.711,1.380,3.162,3.133,137.43,28.050
2021-01-11T07:30,0.769,1.400,3.438,3.059,147.43,28.050
2021-01-11T08:00,0.758,1.260,3.321,3.198,137.43,28.000
2021-01-11T08:30,0.683,1.260,3.372,3.148,140.43,28.000
2021-01-11T09:00,0.679,1.230,3.243,3.476,135.43,28.050
2021-01-11T09:30,0.639,1.210,3.222,3.427,101.43,28.100
2021-01-11T10:00,0.656,1.060,3.297,3.419,132.43,28.100
2021-01-11T10:30,0.662,1.060,3.372,6.182,104.43,28.100
2021-01-11T11:00,0.697,1.300,3.396,6.550,106.43,28.100
2021-01-11T11:30,0.816,1.330,3.508,3.265,98.43,28.100
2021-01-11T12:00,0.890,1.430,3.710,5.931,101.43,28.100
2021-01-11T12:30,0.920,1.580,3.661,5.692,98.43,28.100
2021-01-11T13:00,0.926,1.530,3.654,4.182,95.43,28.150
2021-01-11T13:30,1.007,1.740,3.723,5.799,98.43,28.150
2021-01-11T14:00,1.050,1.600,3.826,4.823,101.43,28.200
2021-01-11T14:30,1.139,2.110,3.669,3.883,98.43,28.250
2021-01-11T15:00,1.072,1.790,3.690,5.301,95.43,28.200
2021-01-11T15:30,1.148,2.120,3.853,4.692,97.43,28.200
2021-01-11T16:00,1.257,2.440,3.911,4.032,101.43,28.150
2021-01-11T16:30,1.301,1.990,4.066,4.420,102.43,28.250
2021-01-11T17:00,1.314,2.390,3.997,4.126,101.43,28.250
2021-01-11T17:30,1.292,2.240,4.062,5.866,95.43,28.300
2021-01-11T18:00,1.319,2.270,4.085,5.987,95.43,28.200
2021-01-11T18:30,1.333,2.470,4.163,6.380,91.43,28.250
2021-01-11T19:00,1.347,2.260,4.225,5.056,90.43,28.200
2021-01-11T19:30,1.373,2.610,4.329,6.536,94.43,28.150
2021-01-11T20:00,1.465,2.640,4.365,6.570,95.43,28.150
2021-01-11T20:30,1.441,2.700,4.385,6.389,98.43,28.150
2021-01-11T21:00,1.314,2.180,4.168,6.277,95.43,28.150
2021-01-11T21:30,1.310,2.450,4.219,6.494,97.43,28.150
2021-01-11T22:00,1.288,1.990,4.451,6.938,95.43,28.150
2021-01-11T22:30,1.327,2.300,4.226,6.577,91.43,28.150
2021-01-11T23:00,1.199,1.860,4.041,4.586,94.43,28.100
2021-01-11T23:30,1.238,2.170,4.082,5.203,94.43,28.100
2021-01-12T00:00,1.344,2.420,4.170,6.541,85.43,28.100
2021-01-12T00:30,1.335,2.190,4.116,6.570,88.43,28.150
2021-01-12T01:00,1.158,1.910,4.192,6.243,88.43,28.150
2021-01-12T01:30,0.971,1.670,3.898,5.349,95.43,27.900
2021-01-12T02:00,0.975,1.830,3.874,6.591,94.43,27.850
2021-01-12T02:30,0.959,1.580,4.022,5.878,92.43,27.850
2021-01-12T03:00,0.896,1.640,4.021,5.616,92.43,27.900
2021-01-12T03:30,0.958,1.530,3.968,6.169,94.43,28.100
2021-01-12T04:00,0.833,1.330,3.643,6.191,91.43,28.100
2021-01-12T04:30,0.790,1.340,3.584,5.218,95.43,28.100
2021-01-12T05:00,0.760,1.240,3.505,5.357,95.43,28.050
2021-01-12T05:30,0.778,1.540,3.550,4.939,94.43,28.050
2021-01-12T06:00,0.789,1.390,3.387,3.049,98.43,28.050
2021-01-12T06:30,0.798,1.620,3.314,3.143,92.43,28.050
2021-01-12T07:00,0.794,1.400,3.280,3.610,115.43,28.050
2021-01-12T07:30,0.781,1.240,3.386,3.489,108.43,28.050
2021-01-12T08:00,0.794,1.450,3.366,3.599,120.43,28.100
2021-01-12T08:30,0.844,1.570,3.406,3.468,146.43,28.050
2021-01-12T09:00,0.829,1.440,3.457,4.477,122.43,28.050
2021-01-12T09:30,0.810,1.420,3.380,4.037,101.43,28.100
2021-01-12T10:00,0.808,1.370,3.398,3.600,95.43,28.050
2021-01-12T10:30,0.781,1.350,3.462,3.315,130.43,28.050
2021-01-12T11:00,0.785,1.250,3.397,3.205,123.43,28.050
2021-01-12T11:30,0.782,1.320,3.371,3.342,132.43,28.050
2021-01-12T12:00,0.805,1.310,3.398,3.584,120.43,28.100
2021-01-12T12:30,0.805,1.430,3.395,3.870,102.43,28.050
2021-01-12T13:00,0.938,1.800,3.518,4.905,105.43,28.050
2021-01-12T13:30,0.961,1.600,3.670,3.766,105.43,27.850
2021-01-12T14:00,1.096,2.050,3.754,4.290,99.43,28.000
2021-01-12T14:30,0.998,1.990,3.743,4.201,115.43,27.950
2021-01-12T15:00,0.988,1.660,3.723,4.496,106.43,28.000
2021-01-12T15:30,1.001,1.760,3.616,4.600,99.43,28.000
2021-01-12T16:00,1.004,1.690,3.663,4.117,101.43,27.900
2021-01-12T16:30,1.074,2.040,3.619,4.208,101.43,27.850
2021-01-12T17:00,1.065,2.210,3.627,4.382,105.43,27.850
2021-01-12T17:30,1.171,1.840,3.887,4.616,108.43,27.900
2021-01-12T18:00,1.245,2.180,3.785,4.715,98.43,27.900
2021-01-12T18:30,1.196,2.120,3.889,5.642,98.43,27.900
2021-01-12T19:00,1.182,1.870,4.031,6.154,94.43,27.900
2021-01-12T19:30,1.084,1.980,3.763,4.941,95.43,27.900
2021-01-12T20:00,1.074,1.800,3.938,5.064,106.43,27.900
2021-01-12T20:30,1.082,1.760,3.991,6.252,94.43,27.850
2021-01-12T21:00,0.995,1.770,3.903,4.487,97.43,27.850
2021-01-12T21:30,0.936,1.400,3.940,5.800,97.43,27.850
2021-01-12T22:00,1.009,1.980,3.913,6.350,92.43,27.850
2021-01-12T22:30,1.070,1.990,3.989,6.219,101.43,27.850
2021-01-12T23:00,1.010,1.700,3.869,6.343,90.43,27.850
2021-01-12T23:30,1.044,1.760,3.974,6.542,90.43,27.850
2021-01-13T00:00,0.984,1.620,3.825,6.168,85.43,27.850
2021-01-13T00:30,1.001,2.080,3.778,5.992,90.43,27.800
2021-01-13T01:00,0.963,1.970,3.613,5.846,87.43,27.850
2021-01-13T01:30,1.041,2.000,3.814,6.166,88.43,27.800
2021-01-13T02:00,1.080,1.880,3.878,6.472,82.43,27.800
2021-01-13T02:30,1.009,1.890,3.649,6.133,90.43,27.750
2021-01-13T03:00,0.948,1.920,3.796,5.891,92.43,27.750
2021-01-13T03:30,0.908,1.360,3.688,5.855,95.43,27.700
2021-01-13T04:00,0.889,1.560,3.554,5.632,87.43,27.700
2021-01-13T04:30,0.891,1.420,3.709,5.388,92.43,27.700
2021-01-13T05:00,0.916,1.630,3.870,5.790,90.43,27.700
2021-01-13T05:30,0.945,1.670,3.757,5.534,91.43,27.700
2021-01-13T06:00,0.882,1.510,3.619,6.126,91.43,27.750
2021-01-13T06:30,0.877,1.550,3.648,6.001,87.43,27.750
2021-01-13T07:00,0.852,1.400,3.615,5.642,90.43,27.800
2021-01-13T07:30,0.910,1.450,3.743,5.234,88.43,27.800
2021-01-13T08:00,0.810,1.540,3.530,5.635,91.43,27.800
2021-01-13T08:30,0.855,1.340,3.799,5.092,125.43,27.800
2021-01-13T09:00,0.794,1.560,3.545,5.983,84.43,27.800
2021-01-13T09:30,0.868,1.500,3.520,3.353,112.43,27.850
2021-01-13T10:00,0.878,1.510,3.610,4.814,91.43,27.850
2021-01-13T10:30,0.858,1.450,3.621,4.387,88.43,27.850
2021-01-13T11:00,0.917,1.860,3.723,5.646,111.43,27.900
2021-01-13T11:30,0.959,1.710,3.722,3.797,92.43,27.900
2021-01-13T12:00,0.991,1.820,3.712,5.488,90.43,27.950
2021-01-13T12:30,0.946,1.690,3.664,4.230,104.43,27.950
2021-01-13T13:00,0.991,1.780,3.764,6.286,97.43,27.950
2021-01-13T13:30,1.047,1.560,3.892,6.027,104.43,27.950
2021-01-13T14:00,1.015,1.840,3.904,5.826,90.43,27.950
2021-01-13T14:30,0.953,1.580,3.775,5.378,91.43,28.050
2021-01-13T15:00,0.932,1.820,3.937,5.902,84.43,28.050
2021-01-13T15:30,0.836,1.530,3.755,4.952,91.43,28.100
2021-01-13T16:00,0.835,1.590,3.644,5.050,88.43,28.050
2021-01-13T16:30,0.841,1.380,3.532,4.902,82.43,28.000
2021-01-13T17:00,0.831,1.510,3.657,5.749,87.43,28.000
2021-01-13T17:30,0.895,1.720,3.712,5.075,88.43,28.100
2021-01-13T18:00,0.894,1.600,3.773,4.497,85.43,28.000
2021-01-13T18:30,0.879,1.430,3.590,4.703,90.43,28.000
2021-01-13T19:00,0.984,1.810,3.503,4.414,87.43,28.000
2021-01-13T19:30,1.018,1.650,3.679,4.559,90.43,27.950
2021-01-13T20:00,1.008,1.650,3.662,4.018,91.43,27.900
2021-01-13T20:30,0.961,1.810,3.805,4.799,95.43,27.900
2021-01-13T21:00,0.975,2.040,3.670,4.213,94.43,27.900
2021-01-13T21:30,1.102,1.800,3.969,5.673,91.43,27.900
2021-01-13T22:00,1.100,1.890,4.038,5.959,95.43,27.850
2021-01-13T22:30,1.067,1.800,3.947,6.131,94.43,27.850
2021-01-13T23:00,0.947,1.550,3.861,5.986,90.43,27.850
2021-01-13T23:30,0.955,1.680,3.832,5.739,97.43,27.900
2021-01-14T00:00,0.939,1.590,3.775,5.765,94.43,27.850
2021-01-14T00:30,0.829,1.330,3.732,6.012,92.43,27.850
2021-01-14T01:00,0.828,1.510,3.718,5.811,104.43,27.850
2021-01-14T01:30,0.746,1.380,3.713,5.803,95.43,27.850
2021-01-14T02:00,0.695,1.070,3.503,4.034,87.43,27.850
2021-01-14T02:30,0.701,1.390,3.350,6.339,88.43,27.800
2021-01-14T03:00,0.725,1.170,3.290,5.799,82.43,27.800
2021-01-14T03:30,0.730,1.240,3.202,2.842,92.43,27.800
2021-01-14T04:00,0.657,1.110,3.106,2.887,95.43,27.750
2021-01-14T04:30,0.642,1.080,3.122,2.997,91.43,27.750
2021-01-14T05:00,0.651,1.310,3.152,2.989,123.43,27.750
2021-01-14T05:30,0.668,1.190,3.164,2.962,90.43,27.850
2021-01-14T06:00,0.714,1.400,3.179,3.141,143.43,27.900
2021-01-14T06:30,0.703,1.480,3.243,3.193,133.43,27.900
2021-01-14T07:00,0.769,1.440,3.289,3.360,144.43,27.900
2021-01-14T07:30,0.825,1.600,3.331,3.360,142.43,27.950
2021-01-14T08:00,0.840,1.430,3.384,3.443,137.43,28.000
2021-01-14T08:30,0.745,1.350,3.373,3.534,142.43,28.000
2021-01-14T09:00,0.781,1.530,3.440,3.594,144.43,28.000
2021-01-14T09:30,0.755,1.280,3.499,3.551,139.43,28.000
2021-01-14T10:00,0.754,1.400,3.374,3.416,130.43,28.000
2021-01-14T10:30,0.739,1.290,3.458,3.486,140.43,28.000
2021-01-14T11:00,0.737,1.410,3.445,3.669,127.43,28.050
2021-01-14T11:30,0.749,1.540,3.427,3.672,133.43,28.100
2021-01-14T12:00,0.800,1.480,3.458,3.672,126.43,28.100
2021-01-14T12:30,0.814,1.430,3.562,3.618,109.43,28.050
2021-01-14T13:00,0.849,1.460,3.535,3.597,112.43,28.050
2021-01-14T13:30,0.891,1.900,3.538,3.824,109.43,28.100
2021-01-14T14:00,0.831,1.300,3.688,3.669,109.43,28.100
2021-01-14T14:30,0.869,1.490,3.744,3.748,94.43,28.150
2021-01-14T15:00,0.804,1.210,3.524,6.182,106.43,28.200
2021-01-14T15:30,0.921,1.760,3.840,6.393,92.43,28.250
2021-01-14T16:00,0.910,1.590,3.787,6.300,94.43,28.200
2021-01-14T16:30,0.920,1.460,3.816,5.612,94.43,28.200
2021-01-14T17:00,0.956,1.560,3.886,5.860,95.43,28.200
2021-01-14T17:30,0.928,1.580,3.876,4.504,92.43,28.150
2021-01-14T18:00,0.883,1.380,3.705,5.687,92.43,28.200
2021-01-14T18:30,0.993,1.890,3.812,5.648,95.43,28.150
2021-01-14T19:00,0.997,1.650,3.833,5.191,90.43,28.100
2021-01-14T19:30,1.127,1.860,3.914,6.041,92.43,28.050
2021-01-14T20:00,1.180,1.850,4.015,5.361,99.43,28.050
2021-01-14T20:30,1.218,1.990,4.057,5.438,90.43,28.000
2021-01-14T21:00,1.237,2.160,4.100,4.608,92.43,28.000
2021-01-14T21:30,1.122,1.990,3.952,4.391,94.43,28.000
2021-01-14T22:00,1.091,2.030,4.002,4.494,97.43,28.000
2021-01-14T22:30,0.993,1.640,3.875,4.180,92.43,28.000
2021-01-14T23:00,1.017,1.830,3.943,4.579,95.43,28.050
2021-01-14T23:30,1.028,1.770,4.014,4.114,94.43,28.000
2021-01-15T00:00,0.976,1.660,3.889,6.023,85.43,28.000
2021-01-15T00:30,1.033,1.970,4.032,5.945,94.43,28.000
2021-01-15T01:00,0.974,1.820,4.143,6.322,90.43,28.000
2021-01-15T01:30,0.911,1.370,4.090,5.367,95.43,28.000
2021-01-15T02:00,0.809,1.520,4.154,6.745,94.43,27.850
2021-01-15T02:30,0.852,1.390,4.288,5.872,90.43,27.850
2021-01-15T03:00,0.811,1.320,4.221,6.509,84.43,27.850
2021-01-15T03:30,0.820,1.400,4.307,6.611,87.43,27.850
2021-01-15T04:00,0.798,1.410,4.126,6.148,88.43,27.850
2021-01-15T04:30,0.749,1.180,4.155,5.768,88.43,27.850
2021-01-15T05:00,0.728,1.220,3.788,5.201,77.43,27.850
2021-01-15T05:30,0.709,1.590,3.828,5.083,81.43,27.850
2021-01-15T06:00,0.694,1.170,3.630,6.116,85.43,27.800
2021-01-15T06:30,0.623,1.020,3.513,5.842,80.43,27.800
2021-01-15T07:00,0.638,1.050,3.393,5.085,78.43,27.750
2021-01-15T07:30,0.623,0.990,3.385,4.304,75.43,27.750
2021-01-15T08:00,0.619,1.010,3.199,5.417,80.43,27.750
2021-01-15T08:30,0.644,1.140,3.348,2.967,74.43,27.750
2021-01-15T09:00,0.646,1.080,3.390,5.594,77.43,27.750
2021-01-15T09:30,0.613,0.960,3.291,3.246,78.43,27.750
2021-01-15T10:00,0.565,0.970,3.304,3.039,135.43,27.800
2021-01-15T10:30,0.580,1.160,3.312,3.147,137.43,27.850
2021-01-15T11:00,0.555,1.010,3.356,3.002,73.43,27.850
2021-01-15T11:30,0.549,0.980,3.520,3.007,122.43,27.900
2021-01-15T12:00,0.513,0.860,3.449,5.363,80.43,27.950
2021-01-15T12:30,0.517,0.950,3.468,5.181,81.43,28.050
2021-01-15T13:00,0.510,0.890,3.280,5.502,78.43,28.100
2021-01-15T13:30,0.500,0.730,3.248,4.588,77.43,28.150
2021-01-15T14:00,0.527,0.890,3.170,3.058,111.43,28.200
2021-01-15T14:30,0.571,1.000,3.290,3.036,108.43,28.250
2021-01-15T15:00,0.541,0.980,3.197,3.004,108.43,28.050
2021-01-15T15:30,0.562,1.060,3.242,3.257,118.43,28.100
2021-01-15T16:00,0.491,0.790,3.191,3.043,106.43,28.100
2021-01-15T16:30,0.484,0.920,3.180,3.256,105.43,28.150
2021-01-15T17:00,0.457,0.700,3.184,3.817,94.43,28.150
2021-01-15T17:30,0.465,0.800,3.102,3.136,101.43,28.150
2021-01-15T18:00,0.435,0.760,3.119,5.016,80.43,28.100
2021-01-15T18:30,0.471,0.820,3.115,5.592,67.43,28.100
2021-01-15T19:00,0.489,0.850,3.190,4.839,78.43,28.200
2021-01-15T19:30,0.506,0.830,3.164,5.001,90.43,28.100
2021-01-15T20:00,0.527,1.130,3.149,2.841,71.43,28.100
2021-01-15T20:30,0.527,0.930,3.074,2.845,91.43,28.000
2021-01-15T21:00,0.547,0.960,3.231,4.869,90.43,28.000
2021-01-15T21:30,0.554,1.000,3.176,4.591,94.43,28.000
2021-01-15T22:00,0.551,0.940,3.250,3.603,81.43,28.000
2021-01-15T22:30,0.563,0.970,3.349,4.811,87.43,27.950
2021-01-15T23:00,0.555,0.970,3.346,4.841,80.43,27.950
2021-01-15T23:30,0.505,1.140,3.349,4.400,88.43,27.950
2021-01-16T00:00,0.501,0.780,3.364,4.059,81.43,27.950
2021-01-16T00:30,0.500,0.900,3.398,4.834,78.43,27.950
2021-01-16T01:00,0.496,1.010,3.512,4.154,82.43,27.950
2021-01-16T01:30,0.459,0.790,3.484,4.691,78.43,27.950
2021-01-16T02:00,0.457,0.770,3.434,4.588,90.43,27.950
2021-01-16T02:30,0.444,0.850,3.521,4.706,84.43,27.900
2021-01-16T03:00,0.435,0.770,3.457,4.800,84.43,27.900
2021-01-16T03:30,0.432,0.770,3.590,5.222,88.43,27.900
2021-01-16T04:00,0.412,0.720,3.538,4.915,82.43,27.900
2021-01-16T04:30,0.418,0.750,3.602,4.916,81.43,27.900
2021-01-16T05:00,0.465,0.730,3.875,5.426,84.43,27.900
2021-01-16T05:30,0.409,0.640,3.467,4.927,90.43,27.850
2021-01-16T06:00,0.415,0.700,3.510,4.944,91.43,27.850
2021-01-16T06:30,0.366,0.610,3.399,4.969,91.43,27.850
2021-01-16T07:00,0.406,0.770,3.129,5.157,90.43,27.850
2021-01-16T07:30,0.412,0.650,3.159,4.877,88.43,27.850
2021-01-16T08:00,0.381,0.680,3.076,5.043,87.43,27.850
2021-01-16T08:30,0.371,0.730,2.971,2.617,90.43,27.900
2021-01-16T09:00,0.361,0.600,3.054,4.995,136.43,27.900
2021-01-16T09:30,0.356,0.520,3.175,4.943,78.43,27.950
2021-01-16T10:00,0.342,0.530,3.181,4.946,87.43,28.000
2021-01-16T10:30,0.357,0.570,3.207,5.061,78.43,28.050
2021-01-16T11:00,0.349,0.580,3.106,5.034,77.43,28.050
2021-01-16T11:30,0.352,0.540,3.032,5.312,91.43,28.150
2021-01-16T12:00,0.344,0.580,3.217,5.110,85.43,28.200
2021-01-16T12:30,0.312,0.520,3.293,4.941,88.43,28.250
2021-01-16T13:00,0.298,0.540,3.408,5.133,91.43,28.500
2021-01-16T13:30,0.288,0.470,3.434,4.960,82.43,28.650
2021-01-16T14:00,0.289,0.480,3.300,4.390,85.43,28.650
2021-01-16T14:30,0.315,0.550,3.060,4.943,80.43,28.700
2021-01-16T15:00,0.314,0.520,2.913,2.581,88.43,28.650
2021-01-16T15:30,0.318,0.510,2.938,4.921,94.43,28.750
2021-01-16T16:00,0.364,0.680,2.894,2.514,95.43,28.750
2021-01-16T16:30,0.377,0.610,2.925,2.602,90.43,28.650
2021-01-16T17:00,0.377,0.680,2.855,2.610,95.43,28.700
2021-01-16T17:30,0.391,0.750,2.876,2.397,99.43,28.650
2021-01-16T18:00,0.397,0.660,2.924,2.331,91.43,28.600
2021-01-16T18:30,0.390,0.690,2.942,3.743,90.43,28.550
2021-01-16T19:00,0.375,0.570,3.031,2.615,99.43,28.500
2021-01-16T19:30,0.371,0.600,3.112,3.967,80.43,28.550
2021-01-16T20:00,0.355,0.610,2.917,4.712,82.43,28.450
2021-01-16T20:30,0.382,0.640,2.965,4.053,78.43,28.400
2021-01-16T21:00,0.380,0.660,3.018,4.050,82.43,28.300
2021-01-16T21:30,0.386,0.640,3.049,3.869,77.43,28.300
2021-01-16T22:00,0.386,0.690,2.934,4.600,85.43,28.250
2021-01-16T22:30,0.398,0.900,3.095,4.157,75.43,28.350
2021-01-16T23:00,0.405,0.860,3.076,4.550,84.43,28.350
2021-01-16T23:30,0.411,0.650,3.088,4.411,75.43,28.300
2021-01-17T00:00,0.383,0.640,3.129,3.897,84.43,28.300
2021-01-17T00:30,0.384,0.700,3.268,4.391,90.43,28.250
2021-01-17T01:00,0.363,0.560,3.243,4.576,90.43,28.250
2021-01-17T01:30,0.359,0.610,3.439,4.215,92.43,28.200
2021-01-17T02:00,0.370,0.670,3.599,4.710,80.43,28.200
2021-01-17T02:30,0.364,0.680,3.619,4.374,82.43,28.200
2021-01-17T03:00,0.361,0.630,3.427,4.298,81.43,28.200
2021-01-17T03:30,0.375,0.640,3.530,4.039,87.43,28.200
2021-01-17T04:00,0.370,0.590,3.476,4.222,82.43,28.200
2021-01-17T04:30,0.347,0.560,3.337,4.419,85.43,28.150
2021-01-17T05:00,0.366,0.530,3.314,4.415,85.43,28.150
2021-01-17T05:30,0.353,0.610,3.193,4.412,88.43,28.150
2021-01-17T06:00,0.342,0.610,3.129,4.025,78.43,28.150
2021-01-17T06:30,0.358,0.730,3.047,4.177,80.43,28.150
2021-01-17T07:00,0.366,0.700,2.851,2.201,74.43,28.150
2021-01-17T07:30,0.378,0.580,2.979,2.339,74.43,28.150
2021-01-17T08:00,0.425,0.740,2.939,2.846,143.43,28.150
2021-01-17T08:30,0.472,0.850,2.962,2.916,146.43,28.200
2021-01-17T09:00,0.451,0.800,2.985,3.102,135.43,28.200
2021-01-17T09:30,0.464,0.830,2.965,2.932,130.43,28.300
2021-01-17T10:00,0.485,0.880,2.981,2.912,146.43,28.300
2021-01-17T10:30,0.499,1.030,3.009,2.936,139.43,28.350
2021-01-17T11:00,0.531,1.000,3.081,3.270,127.43,28.400
2021-01-17T11:30,0.596,1.260,3.172,3.829,120.43,28.400
2021-01-17T12:00,0.614,1.200,3.235,3.718,113.43,28.450
